State,Zip,County,Primary City,MFG Rep,fips_code
VA,23301,Accomack County,Accomac,MCQ-WBS,51001
VA,22901,Albemarle County,Charlottesville,MCQ-WBS,51003
VA,22301,Alexandria city,Alexandria,MCQ-WBS,51510
VA,24422,Alleghany County,Clifton Forge,MCQ-WBS,51005
VA,23002,Amelia County,Amelia Court House,MCQ-WBS,51007
VA,24521,Amherst County,Amherst,MCQ-WBS,51009
VA,23939,Appomattox County,Evergreen,MCQ-WBS,51011
VA,22201,Arlington County,Arlington,MCQ-WBS,51013
VA,22843,Augusta County,Mount Solon,MCQ-WBS,51015
VA,24412,Bath County,Bacova,MCQ-WBS,51017
VA,24095,Bedford County,Goodview,MCQ-WBS,51019
VA,24314,Bland County,Bastian,MCQ-WBS,51021
VA,24064,Botetourt County,Blue Ridge,MCQ-WBS,51023
VA,24201,Bristol city,Bristol,MCQ-WBS,51520
VA,23821,Brunswick County,Alberta,MCQ-WBS,51025
VA,24239,Buchanan County,Davenport,MCQ-WBS,51027
VA,23004,Buckingham County,Arvonia,MCQ-WBS,51029
VA,24416,Buena Vista city,Buena Vista,MCQ-WBS,51530
VA,24517,Campbell County,Altavista,MCQ-WBS,51031
VA,22427,Caroline County,Bowling Green,MCQ-WBS,51033
VA,24312,Carroll County,Austinville,MCQ-WBS,51035
VA,23030,Charles City County,Charles City,MCQ-WBS,51036
VA,23923,Charlotte County,Charlotte Court House,MCQ-WBS,51037
VA,22902,Charlottesville city,Charlottesville,MCQ-WBS,51540
VA,23320,Chesapeake city,Chesapeake,MCQ-WBS,51550
VA,23112,Chesterfield County,Midlothian,MCQ-WBS,51041
VA,20130,Clarke County,Paris,MCQ-WBS,51043
VA,23834,Colonial Heights city,Colonial Heights,MCQ-WBS,51570
VA,24127,Craig County,New Castle,MCQ-WBS,51045
VA,20106,Culpeper County,Amissville,MCQ-WBS,51047
VA,23027,Cumberland County,Cartersville,MCQ-WBS,51049
VA,24540,Danville city,Danville,MCQ-WBS,51590
VA,24217,Dickenson County,Bee,MCQ-WBS,51051
VA,23833,Dinwiddie County,Church Road,MCQ-WBS,51053
VA,22436,Essex County,Caret,MCQ-WBS,51057
VA,22034,Fairfax City,Fairfax,MCQ-WBS,51600
VA,20120,Fairfax County,Centreville,MCQ-WBS,51059
VA,22040,Falls Church City,Falls Church,MCQ-WBS,51610
VA,20115,Fauquier County,Marshall,MCQ-WBS,51061
VA,24072,Floyd County,Check,MCQ-WBS,51063
VA,22963,Fluvanna County,Palmyra,MCQ-WBS,51065
VA,23851,Franklin city,Franklin,MCQ-WBS,51620
VA,24065,Franklin County,Boones Mill,MCQ-WBS,51067
VA,22602,Frederick County,Winchester,MCQ-WBS,51069
VA,22401,Fredericksburg city,Fredericksburg,MCQ-WBS,51630
VA,24333,Galax city,Galax,MCQ-WBS,51640
VA,24086,Giles County,Eggleston,MCQ-WBS,51071
VA,23001,Gloucester County,Achilles,MCQ-WBS,51073
VA,23038,Goochland County,Columbia,MCQ-WBS,51075
VA,24292,Grayson County,Whitetop,MCQ-WBS,51077
VA,22923,Greene County,Barboursville,MCQ-WBS,51079
VA,23847,Greensville County,Emporia,MCQ-WBS,51081
VA,24520,Halifax County,Alton,MCQ-WBS,51083
VA,23630,Hampton City,Hampton,MCQ-WBS,51650
VA,23005,Hanover County,Ashland,MCQ-WBS,51085
VA,22801,Harrisonburg city,Harrisonburg,MCQ-WBS,51660
VA,23058,Henrico County,Glen Allen,MCQ-WBS,51087
VA,24054,Henry County,Axton,MCQ-WBS,51089
VA,24413,Highland County,Blue Grass,MCQ-WBS,51091
VA,23860,Hopewell city,Hopewell,MCQ-WBS,51670
VA,23304,Isle of Wight County,Battery Park,MCQ-WBS,51093
VA,23090,James City,Lightfoot,MCQ-WBS,51095
VA,23081,James City County,Jamestown,MCQ-WBS,51095
VA,23023,King and Queen County,Bruington,MCQ-WBS,51097
VA,22448,King George County,Dahlgren,MCQ-WBS,51099
VA,23009,King William County,Aylett,MCQ-WBS,51101
VA,22480,Lancaster County,Irvington,MCQ-WBS,51103
VA,24218,Lee County,Ben Hur,MCQ-WBS,51105
VA,20101,Loudoun County,Dulles,MCQ-WBS,51107
VA,22942,Louisa County,Gordonsville,MCQ-WBS,51109
VA,23941,Lunenburg County,Fort Mitchell,MCQ-WBS,51111
VA,24501,Lynchburg city,Lynchburg,MCQ-WBS,51680
VA,22709,Madison County,Aroda,MCQ-WBS,51113
VA,20108,Manassas City,Manassas,MCQ-WBS,51683
VA,24113,Martinsville City,Martinsville,MCQ-WBS,51690
VA,23021,Mathews County,Bohannon,MCQ-WBS,51115
VA,24619,McDowell County,Horsepen,MCQ-WBS,51185
VA,23915,Mecklenburg County,Baskerville,MCQ-WBS,51117
VA,23031,Middlesex County,Christchurch,MCQ-WBS,51119
VA,24060,Montgomery County,Blacksburg,MCQ-WBS,51121
VA,22920,Nelson County,Afton,MCQ-WBS,51125
VA,23011,New Kent County,Barhamsville,MCQ-WBS,51127
VA,23601,Newport News city,Newport News,MCQ-WBS,51700
VA,23501,Norfolk City,Norfolk,MCQ-WBS,51710
VA,23307,Northampton County,Birdsnest,MCQ-WBS,51131
VA,22432,Northumberland County,Burgess,MCQ-WBS,51133
VA,24273,Norton city,Norton,MCQ-WBS,51720
VA,23824,Nottoway County,Blackstone,MCQ-WBS,51135
VA,22433,Orange County,Burr Hill,MCQ-WBS,51137
VA,22650,Page County,Rileyville,MCQ-WBS,51139
VA,24053,Patrick County,Ararat,MCQ-WBS,51141
VA,23803,Petersburg city,Petersburg,MCQ-WBS,51730
VA,24069,Pittsylvania County,Cascade,MCQ-WBS,51143
VA,23662,Poquoson city,Poquoson,MCQ-WBS,51735
VA,23701,Portsmouth city,Portsmouth,MCQ-WBS,51740
VA,23014,Powhatan County,Beaumont,MCQ-WBS,51145
VA,23901,Prince Edward County,Farmville,MCQ-WBS,51147
VA,23801,Prince George County,Fort Lee,MCQ-WBS,51149
VA,20109,Prince William County,Manassas,MCQ-WBS,51153
VA,24058,Pulaski County,Belspring,MCQ-WBS,51155
VA,24141,Radford city,Radford,MCQ-WBS,51750
VA,22623,Rappahannock County,Chester Gap,MCQ-WBS,51157
VA,23173,Richmond city,Richmond,MCQ-WBS,51760
VA,22460,Richmond County,Farnham,MCQ-WBS,51159
VA,24001,Roanoke City,Roanoke,MCQ-WBS,51770
VA,24018,Roanoke County,Roanoke,MCQ-WBS,51161
VA,24415,Rockbridge County,Brownsburg,MCQ-WBS,51163
VA,22811,Rockingham County,Bergton,MCQ-WBS,51165
VA,24224,Russell County,Castlewood,MCQ-WBS,51167
VA,24153,Salem city,Salem,MCQ-WBS,51775
VA,24244,Scott County,Duffield,MCQ-WBS,51169
VA,22626,Shenandoah County,Fishers Hill,MCQ-WBS,51171
VA,24311,Smyth County,Atkins,MCQ-WBS,51173
VA,23827,Southampton County,Boykins,MCQ-WBS,51175
VA,22407,Spotsylvania County,Fredericksburg,MCQ-WBS,51177
VA,22405,Stafford County,Fredericksburg,MCQ-WBS,51179
VA,24401,Staunton city,Staunton,MCQ-WBS,51790
VA,23432,Suffolk city,Suffolk,MCQ-WBS,51800
VA,23839,Surry County,Dendron,MCQ-WBS,51181
VA,23882,Sussex County,Stony Creek,MCQ-WBS,51183
VA,24316,Tazewell County,Broadford,MCQ-WBS,51185
VA,23450,Virginia Beach City,Virginia Beach,MCQ-WBS,51810
VA,22610,Warren County,Bentonville,MCQ-WBS,51187
VA,24202,Washington County,Bristol,MCQ-WBS,51191
VA,22980,Waynesboro city,Waynesboro,MCQ-WBS,51820
VA,22442,Westmoreland County,Coles Point,MCQ-WBS,51193
VA,23186,Williamsburg City,Williamsburg,MCQ-WBS,51830
VA,22601,Winchester city,Winchester,MCQ-WBS,51840
VA,24215,Wise County,Andover,MCQ-WBS,51195
VA,24313,Wythe County,Barren Springs,MCQ-WBS,51197
VA,23665,York County,Hampton,MCQ-WBS,51199
VA,22350,,Alexandria,MCQ-WBS,51010
VI,00801,,St Thomas,,
VT,05443,Addison County,Bristol,Northeast Envelope Solutions,50001
VT,05152,Bennington County,Peru,Northeast Envelope Solutions,50003
VT,05042,Caledonia County,East Ryegate,Northeast Envelope Solutions,50005
VT,05401,Chittenden County,Burlington,Northeast Envelope Solutions,50007
VT,05824,Essex County,Concord,Northeast Envelope Solutions,50009
VT,05441,Franklin County,Bakersfield,Northeast Envelope Solutions,50011
VT,05440,Grand Isle County,Alburgh,Northeast Envelope Solutions,50013
VT,05442,Lamoille County,Belvidere Center,Northeast Envelope Solutions,50015
VT,05033,Orange County,Bradford,Northeast Envelope Solutions,50017
VT,05820,Orleans County,Albany,Northeast Envelope Solutions,50019
VT,05701,Rutland County,Rutland,Northeast Envelope Solutions,50021
VT,05601,Washington County,Montpelier,Northeast Envelope Solutions,50023
VT,05101,Windham County,Bellows Falls,Northeast Envelope Solutions,50025
VT,05001,Windsor County,White River Junction,Northeast Envelope Solutions,50027
WA,99105,Adams County,Benge,,53001
WA,99401,Asotin County,Anatone,,53003
WA,99320,Benton County,Benton City,,53005
WA,98801,Chelan County,Wenatchee,,53007
WA,98305,Clallam County,Beaver,,53009
WA,98601,Clark County,Amboy,,53011
WA,99328,Columbia County,Dayton,,53013
WA,98581,Cowlitz County,Ryderwood,,53015
WA,98802,Douglas County,East Wenatchee,,53017
WA,99107,Ferry County,Boyds,,53019
WA,99301,Franklin County,Pasco,,53021
WA,99347,Garfield County,Pomeroy,,53023
WA,98823,Grant County,Ephrata,,53025
WA,98520,Grays Harbor County,Aberdeen,,53027
WA,98236,Island County,Clinton,,53029
WA,98320,Jefferson County,Brinnon,,53031
WA,98001,King County,Auburn,,53033
WA,98061,Kitsap County,Rollingbay,,53035
WA,98068,Kittitas County,Snoqualmie Pass,,53037
WA,98602,Klickitat County,Appleton,,53039
WA,98336,Lewis County,Glenoma,,53041
WA,99008,Lincoln County,Edwall,,53043
WA,98524,Mason County,Allyn,,53045
WA,98812,Okanogan County,Brewster,,53047
WA,98527,Pacific County,Bay Center,,53049
WA,99119,Pend Oreille County,Cusick,,53051
WA,98303,Pierce County,Anderson Island,,53053
WA,98222,San Juan County,Blakely Island,,53055
WA,98221,Skagit County,Anacortes,,53057
WA,98610,Skamania County,Carson,,53059
WA,98012,Snohomish County,Bothell,,53061
WA,99001,Spokane County,Airway Heights,,53063
WA,99013,Stevens County,Ford,,53065
WA,98348,Thurston County,La Grande,,53067
WA,98612,Wahkiakum County,Cathlamet,,53069
WA,99323,Walla Walla County,Burbank,,53071
WA,98220,Whatcom County,Acme,,53073
WA,99017,Whitman County,Lamont,,53075
WA,98901,Yakima County,Yakima,,53077
WA,98082,,Mill Creek,,53061
WI,53910,Adams County,Adams,Northstar Sales Associates,55001
WI,54514,Ashland County,Butternut,Northstar Sales Associates,55003
WI,54728,Barron County,Chetek,Northstar Sales Associates,55005
WI,54814,Bayfield County,Bayfield,Northstar Sales Associates,55007
WI,54115,Brown County,De Pere,Northstar Sales Associates,55009
WI,54610,Buffalo County,Alma,Northstar Sales Associates,55011
WI,54830,Burnett County,Danbury,Northstar Sales Associates,55013
WI,53014,Calumet County,Chilton,Northstar Sales Associates,55015
WI,54724,Chippewa County,Bloomer,Northstar Sales Associates,55017
WI,54405,Clark County,Abbotsford,Northstar Sales Associates,55019
WI,53555,Columbia County,Lodi,Northstar Sales Associates,55021
WI,53821,Crawford County,Prairie Du Chien,Northstar Sales Associates,55023
WI,53508,Dane County,Belleville,Northstar Sales Associates,55025
WI,53003,Dodge County,Ashippun,Northstar Sales Associates,55027
WI,54202,Door County,Baileys Harbor,Northstar Sales Associates,55029
WI,54820,Douglas County,Brule,Northstar Sales Associates,55031
WI,54725,Dunn County,Boyceville,Northstar Sales Associates,55033
WI,54701,Eau Claire County,Eau Claire,Northstar Sales Associates,55035
WI,54120,Florence County,Fence,Northstar Sales Associates,55037
WI,53010,Fond du Lac County,Campbellsport,Northstar Sales Associates,55039
WI,54103,Forest County,Armstrong Creek,Northstar Sales Associates,55041
WI,53554,Grant County,Livingston,Northstar Sales Associates,55043
WI,53502,Green County,Albany,Northstar Sales Associates,55045
WI,53926,Green Lake County,Dalton,Northstar Sales Associates,55047
WI,53503,Iowa County,Arena,Northstar Sales Associates,55049
WI,54525,Iron County,Gile,Northstar Sales Associates,55051
WI,54611,Jackson County,Alma Center,Northstar Sales Associates,55053
WI,53036,Jefferson County,Ixonia,Northstar Sales Associates,55055
WI,53929,Juneau County,Elroy,Northstar Sales Associates,55057
WI,53101,Kenosha County,Bassett,Northstar Sales Associates,55059
WI,54201,Kewaunee County,Algoma,Northstar Sales Associates,55061
WI,54601,La Crosse County,La Crosse,Northstar Sales Associates,55063
WI,53504,Lafayette County,Argyle,Northstar Sales Associates,55065
WI,54409,Langlade County,Antigo,Northstar Sales Associates,55067
WI,54435,Lincoln County,Gleason,Northstar Sales Associates,55069
WI,53015,Manitowoc County,Cleveland,Northstar Sales Associates,55071
WI,54401,Marathon County,Wausau,Northstar Sales Associates,55073
WI,54102,Marinette County,Amberg,Northstar Sales Associates,55075
WI,53920,Marquette County,Briggsville,Northstar Sales Associates,55077
WI,54135,Menominee County,Keshena,Northstar Sales Associates,55078
WI,53110,Milwaukee County,Cudahy,Northstar Sales Associates,55079
WI,54619,Monroe County,Cashton,Northstar Sales Associates,55081
WI,54101,Oconto County,Abrams,Northstar Sales Associates,55083
WI,54463,Oneida County,Pelican Lake,Northstar Sales Associates,55085
WI,54106,Outagamie County,Black Creek,Northstar Sales Associates,55087
WI,53004,Ozaukee County,Belgium,Northstar Sales Associates,55089
WI,54721,Pepin County,Arkansaw,Northstar Sales Associates,55091
WI,54003,Pierce County,Beldenville,Northstar Sales Associates,55093
WI,54001,Polk County,Amery,Northstar Sales Associates,55095
WI,54406,Portage County,Amherst,Northstar Sales Associates,55097
WI,54459,Price County,Ogema,Northstar Sales Associates,55099
WI,53105,Racine County,Burlington,Northstar Sales Associates,55101
WI,53518,Richland County,Blue River,Northstar Sales Associates,55103
WI,53501,Rock County,Afton,Northstar Sales Associates,55105
WI,54526,Rusk County,Glen Flora,Northstar Sales Associates,55107
WI,53561,Sauk County,Merrimac,Northstar Sales Associates,55111
WI,54828,Sawyer County,Couderay,Northstar Sales Associates,55113
WI,54107,Shawano County,Bonduel,Northstar Sales Associates,55115
WI,53001,Sheboygan County,Adell,Northstar Sales Associates,55117
WI,54002,Saint Croix County,Baldwin,Northstar Sales Associates,55109
WI,54433,Taylor County,Gilman,Northstar Sales Associates,55119
WI,54612,Trempealeau County,Arcadia,Northstar Sales Associates,55121
WI,54621,Vernon County,Chaseburg,Northstar Sales Associates,55123
WI,54512,Vilas County,Boulder Junction,Northstar Sales Associates,55125
WI,53114,Walworth County,Darien,Northstar Sales Associates,55127
WI,54801,Washburn County,Spooner,Northstar Sales Associates,55129
WI,53002,Washington County,Allenton,Northstar Sales Associates,55131
WI,53005,Waukesha County,Brookfield,Northstar Sales Associates,55133
WI,54926,Waupaca County,Big Falls,Northstar Sales Associates,55135
WI,54930,Waushara County,Coloma,Northstar Sales Associates,55137
WI,54901,Winnebago County,Oshkosh,Northstar Sales Associates,55139
WI,54404,Wood County,Marshfield,Northstar Sales Associates,55141
WV,26238,Barbour County,Volga,Pro-Fit Sales Associates,54001
WV,25401,Berkeley County,Martinsburg,Pro-Fit Sales Associates,54003
WV,25009,Boone County,Ashford,Pro-Fit Sales Associates,54005
WV,25063,Braxton County,Duck,Pro-Fit Sales Associates,54007
WV,26030,Brooke County,Beech Bottom,Pro-Fit Sales Associates,54009
WV,25504,Cabell County,Barboursville,Engineered Systems,54011
WV,25234,Calhoun County,Arnoldsburg,Pro-Fit Sales Associates,54013
WV,25019,Clay County,Bickmore,Pro-Fit Sales Associates,54015
WV,26339,Doddridge County,Center Point,Pro-Fit Sales Associates,54017
WV,25002,Fayette County,Alloy,Pro-Fit Sales Associates,54019
WV,25267,Gilmer County,Normantown,Pro-Fit Sales Associates,54021
WV,26707,Grant County,Bayard,Pro-Fit Sales Associates,54023
WV,24901,Greenbrier County,Lewisburg,Pro-Fit Sales Associates,54025
WV,25431,Hampshire County,Levels,Pro-Fit Sales Associates,54027
WV,26034,Hancock County,Chester,Pro-Fit Sales Associates,54029
WV,26755,Hardy County,Rio,Pro-Fit Sales Associates,54031
WV,26301,Harrison County,Clarksburg,Pro-Fit Sales Associates,54033
WV,25231,Jackson County,Advent,Engineered Systems,54035
WV,25414,Jefferson County,Charles Town,Pro-Fit Sales Associates,54037
WV,25015,Kanawha County,Belle,Pro-Fit Sales Associates,54039
WV,26321,Lewis County,Alum Bridge,Pro-Fit Sales Associates,54041
WV,25003,Lincoln County,Alum Creek,Pro-Fit Sales Associates,54043
WV,25022,Logan County,Blair,Pro-Fit Sales Associates,54045
WV,26554,Marion County,Fairmont,Pro-Fit Sales Associates,54049
WV,26031,Marshall County,Benwood,Pro-Fit Sales Associates,54051
WV,25106,Mason County,Henderson,Engineered Systems,54053
WV,24801,McDowell County,Welch,Pro-Fit Sales Associates,54047
WV,24701,Mercer County,Bluefield,Pro-Fit Sales Associates,54055
WV,26710,Mineral County,Burlington,Pro-Fit Sales Associates,54057
WV,24846,Mingo County,Isaban,Engineered Systems,54059
WV,26501,Monongalia County,Morgantown,Pro-Fit Sales Associates,54061
WV,24918,Monroe County,Ballard,Pro-Fit Sales Associates,54063
WV,25411,Morgan County,Berkeley Springs,Pro-Fit Sales Associates,54065
WV,26202,Nicholas County,Fenwick,Pro-Fit Sales Associates,54067
WV,26003,Ohio County,Wheeling,Pro-Fit Sales Associates,54069
WV,26802,Pendleton County,Brandywine,Pro-Fit Sales Associates,54071
WV,26134,Pleasants County,Belmont,Engineered Systems,54073
WV,24915,Pocahontas County,Arbovale,Pro-Fit Sales Associates,54075
WV,26374,Preston County,Independence,Pro-Fit Sales Associates,54077
WV,25011,Putnam County,Bancroft,Pro-Fit Sales Associates,54079
WV,25007,Raleigh County,Arnett,Pro-Fit Sales Associates,54081
WV,26224,Randolph County,Helvetia,Pro-Fit Sales Associates,54083
WV,26148,Ritchie County,Macfarlan,Pro-Fit Sales Associates,54085
WV,25005,Roane County,Amma,Pro-Fit Sales Associates,54087
WV,24935,Summers County,Forest Hill,Pro-Fit Sales Associates,54089
WV,26347,Taylor County,Flemington,Pro-Fit Sales Associates,54091
WV,26260,Tucker County,Davis,Pro-Fit Sales Associates,54093
WV,26146,Tyler County,Friendly,Engineered Systems,54095
WV,26201,Upshur County,Buckhannon,Pro-Fit Sales Associates,54097
WV,25410,Washington County,Bakerton,Pro-Fit Sales Associates,54037
WV,25507,Wayne County,Ceredo,Engineered Systems,54099
WV,26203,Webster County,Erbacon,Pro-Fit Sales Associates,54101
WV,26155,Wetzel County,New Martinsville,Engineered Systems,54103
WV,26138,Wirt County,Brohard,Pro-Fit Sales Associates,54105
WV,26101,Wood County,Parkersburg,Engineered Systems,54107
WV,24716,Wyoming County,Bud,Pro-Fit Sales Associates,54109
WV,25888,,Mount Hope,Pro-Fit Sales Associates,54019
WY,82051,Albany County,Bosler,Palmer Marketing Inc,56001
WY,82410,Big Horn County,Basin,Palmer Marketing Inc,56003
WY,82716,Campbell County,Gillette,Palmer Marketing Inc,56005
WY,82301,Carbon County,Rawlins,Palmer Marketing Inc,56007
WY,82224,Converse County,Lost Springs,Palmer Marketing Inc,56009
WY,82710,Crook County,Aladdin,Palmer Marketing Inc,56011
WY,82310,Fremont County,Jeffrey City,Palmer Marketing Inc,56013
WY,82212,Goshen County,Fort Laramie,Palmer Marketing Inc,56015
WY,82430,Hot Springs County,Kirby,Palmer Marketing Inc,56017
WY,82639,Johnson County,Kaycee,Palmer Marketing Inc,56019
WY,82001,Laramie County,Cheyenne,Palmer Marketing Inc,56021
